"Time","Schultz Method","Parris Method"
2025-11-06 05:40:00,92297,51686
2025-11-06 05:42:00,90026,51703
2025-11-06 05:44:00,88503,60994
2025-11-06 05:46:00,87376,59949
2025-11-06 05:48:00,71009,60406
2025-11-06 05:50:00,71251,60700
2025-11-06 05:52:00,70456,60408
2025-11-06 05:54:00,84443,51539
2025-11-06 05:56:00,84325,50951
2025-11-06 05:58:00,84064,50430
2025-11-06 06:00:00,82157,59955
2025-11-06 06:02:00,80874,58738
2025-11-06 06:04:00,67067,58020
2025-11-06 06:06:00,65638,59172
2025-11-06 06:08:00,77716,53904
2025-11-06 06:10:00,76666,49524
2025-11-06 06:12:00,73473,50231
2025-11-06 06:14:00,70318,58028
2025-11-06 06:16:00,67677,58162
2025-11-06 06:18:00,55332,58901
2025-11-06 06:20:00,54627,58252
2025-11-06 06:22:00,54241,58768
2025-11-06 06:24:00,63483,50294
2025-11-06 06:26:00,60685,50355
2025-11-06 06:28:00,60843,50379
2025-11-06 06:30:00,62338,58444
2025-11-06 06:32:00,60945,58857
2025-11-06 06:34:00,51361,59443
2025-11-06 06:36:00,52595,57689
2025-11-06 06:38:00,56955,52154
2025-11-06 06:40:00,60853,47977
2025-11-06 06:42:00,60849,48246
2025-11-06 06:44:00,59852,57609
2025-11-06 06:46:00,59975,58765
2025-11-06 06:48:00,51945,59056
2025-11-06 06:50:00,51686,58745
2025-11-06 06:52:00,51703,59182
2025-11-06 06:54:00,60994,49656
2025-11-06 06:56:00,59949,48944
2025-11-06 06:58:00,60406,50063
2025-11-06 07:00:00,60700,58975
2025-11-06 07:02:00,60408,57848
2025-11-06 07:04:00,51539,58522
2025-11-06 07:06:00,50951,58687
2025-11-06 07:08:00,50430,53713
2025-11-06 07:10:00,59955,50176
2025-11-06 07:12:00,58738,49582
2025-11-06 07:14:00,58020,58180
2025-11-06 07:16:00,59172,58482
2025-11-06 07:18:00,53904,59186
2025-11-06 07:20:00,49524,60223
2025-11-06 07:22:00,50231,59960
2025-11-06 07:24:00,58028,50535
2025-11-06 07:26:00,58162,50557
2025-11-06 07:28:00,58901,50550
2025-11-06 07:30:00,58252,59824
2025-11-06 07:32:00,58768,60461
2025-11-06 07:34:00,50294,60585
2025-11-06 07:36:00,50355,60017
2025-11-06 07:38:00,50379,55252
2025-11-06 07:40:00,58444,50035
2025-11-06 07:42:00,58857,49367
2025-11-06 07:44:00,59443,59286
2025-11-06 07:46:00,57689,58053
2025-11-06 07:48:00,52154,57601
2025-11-06 07:50:00,47977,57928
2025-11-06 07:52:00,48246,57774
2025-11-06 07:54:00,57609,48859
2025-11-06 07:56:00,58765,49690
2025-11-06 07:58:00,59056,49774
2025-11-06 08:00:00,58745,58995
2025-11-06 08:02:00,59182,59429
2025-11-06 08:04:00,49656,59263
2025-11-06 08:06:00,48944,59082
2025-11-06 08:08:00,50063,58567
2025-11-06 08:10:00,58975,49533
2025-11-06 08:12:00,57848,50317
2025-11-06 08:14:00,58522,60297
2025-11-06 08:16:00,58687,60888
2025-11-06 08:18:00,53713,60604
2025-11-06 08:20:00,50176,60166
2025-11-06 08:22:00,49582,60788
2025-11-06 08:24:00,58180,51217
2025-11-06 08:26:00,58482,51440
2025-11-06 08:28:00,59186,51280
2025-11-06 08:30:00,60223,59725
2025-11-06 08:32:00,59960,60450
2025-11-06 08:34:00,50535,61454
2025-11-06 08:36:00,50557,60024
2025-11-06 08:38:00,50550,59098
2025-11-06 08:40:00,59824,50260
2025-11-06 08:42:00,60461,49903
2025-11-06 08:44:00,60585,59356
2025-11-06 08:46:00,60017,60007
2025-11-06 08:48:00,55252,59699
2025-11-06 08:50:00,50035,59899
2025-11-06 08:52:00,49367,60253
2025-11-06 08:54:00,59286,50217
2025-11-06 08:56:00,58053,50404
2025-11-06 08:58:00,57601,50899
2025-11-06 09:00:00,57928,58814
2025-11-06 09:02:00,57774,59315
2025-11-06 09:04:00,48859,60542
2025-11-06 09:06:00,49690,59750
2025-11-06 09:08:00,49774,51449
2025-11-06 09:10:00,58995,51332
2025-11-06 09:12:00,59429,51471
2025-11-06 09:14:00,59263,60369
2025-11-06 09:16:00,59082,60384
2025-11-06 09:18:00,58567,60563
2025-11-06 09:20:00,49533,60324
2025-11-06 09:22:00,50317,59998
2025-11-06 09:24:00,60297,54510
2025-11-06 09:26:00,60888,58637
2025-11-06 09:28:00,60604,52945
2025-11-06 09:30:00,60166,60915
2025-11-06 09:32:00,60788,61806
2025-11-06 09:34:00,51217,62957
2025-11-06 09:36:00,51440,63722
2025-11-06 09:38:00,51280,63559
2025-11-06 09:40:00,59725,53640
2025-11-06 09:42:00,60450,61896
2025-11-06 09:44:00,61454,81373
2025-11-06 09:46:00,60024,84880
2025-11-06 09:48:00,59098,86130
2025-11-06 09:50:00,50260,87690
2025-11-06 09:52:00,49903,88782
2025-11-06 09:54:00,59356,73271
2025-11-06 09:56:00,60007,73384
2025-11-06 09:58:00,59699,72755
2025-11-06 10:00:00,59899,87971
2025-11-06 10:02:00,60253,86540
2025-11-06 10:04:00,50217,85990
2025-11-06 10:06:00,50404,84634
2025-11-06 10:08:00,50899,81014
2025-11-06 10:10:00,58814,64127
2025-11-06 10:12:00,59315,58601
2025-11-06 10:14:00,60542,74023
2025-11-06 10:16:00,59750,79435
2025-11-06 10:18:00,51449,82713
2025-11-06 10:20:00,51332,82337
2025-11-06 10:22:00,51471,77435
2025-11-06 10:24:00,60369,62916
2025-11-06 10:26:00,60384,65737
2025-11-06 10:28:00,60563,65339
2025-11-06 10:30:00,60324,79440
2025-11-06 10:32:00,59998,79189
2025-11-06 10:34:00,54510,78645
2025-11-06 10:36:00,58637,79019
2025-11-06 10:38:00,52945,78525
2025-11-06 10:40:00,60915,64334
2025-11-06 10:42:00,61806,62016
2025-11-06 10:44:00,62957,71296
2025-11-06 10:46:00,63722,72051
2025-11-06 10:48:00,63559,75220
2025-11-06 10:50:00,53640,75728
2025-11-06 10:52:00,61896,77099
2025-11-06 10:54:00,81373,64699
2025-11-06 10:56:00,84880,64190
2025-11-06 10:58:00,86130,63686
2025-11-06 11:00:00,87690,77959
2025-11-06 11:02:00,88782,77149
2025-11-06 11:04:00,73271,73102
