"Time","Schultz Method","Parris Method"
2025-11-06 01:54:00,23.5,24.5
2025-11-06 01:56:00,25.5,23.5
2025-11-06 01:58:00,23.5,23.5
2025-11-06 02:00:00,22.5,23.5
2025-11-06 02:02:00,23.5,23.5
2025-11-06 02:04:00,22.5,25.5
2025-11-06 02:06:00,23.5,25.5
2025-11-06 02:08:00,22.5,23.5
2025-11-06 02:10:00,23.5,24.5
2025-11-06 02:12:00,25.5,23.5
2025-11-06 02:14:00,24.5,22.5
2025-11-06 02:16:00,25.5,23.5
2025-11-06 02:18:00,25.5,24.5
2025-11-06 02:20:00,24.5,25.5
2025-11-06 02:22:00,24.5,25.5
2025-11-06 02:24:00,23.5,24.5
2025-11-06 02:26:00,23.5,25.5
2025-11-06 02:28:00,25.5,24.5
2025-11-06 02:30:00,24.5,23.5
2025-11-06 02:32:00,24.5,24.5
2025-11-06 02:34:00,25.5,24.5
2025-11-06 02:36:00,24.5,24.5
2025-11-06 02:38:00,23.5,25.5
2025-11-06 02:40:00,24.5,24.5
2025-11-06 02:42:00,24.5,25.5
2025-11-06 02:44:00,24.5,24.5
2025-11-06 02:46:00,25.5,23.5
2025-11-06 02:48:00,24.5,24.5
2025-11-06 02:50:00,25.5,25.5
2025-11-06 02:52:00,24.5,24.5
2025-11-06 02:54:00,23.5,25.5
2025-11-06 02:56:00,24.5,24.5
2025-11-06 02:58:00,24.5,24.5
2025-11-06 03:00:00,25.5,23.5
2025-11-06 03:02:00,24.5,22.5
2025-11-06 03:04:00,24.5,23.5
2025-11-06 03:06:00,23.5,23.5
2025-11-06 03:08:00,23.5,24.5
2025-11-06 03:10:00,23.5,25.5
2025-11-06 03:12:00,23.5,25.5
2025-11-06 03:14:00,25.5,24.5
2025-11-06 03:16:00,25.5,24.5
2025-11-06 03:18:00,23.5,23.5
2025-11-06 03:20:00,24.5,25.5
2025-11-06 03:22:00,23.5,24.5
2025-11-06 03:24:00,22.5,25.5
2025-11-06 03:26:00,23.5,24.5
2025-11-06 03:28:00,24.5,23.5
2025-11-06 03:30:00,25.5,23.5
2025-11-06 03:32:00,25.5,22.5
2025-11-06 03:34:00,24.5,23.5
2025-11-06 03:36:00,25.5,24.5
2025-11-06 03:38:00,24.5,24.5
2025-11-06 03:40:00,23.5,25.5
2025-11-06 03:42:00,24.5,24.5
2025-11-06 03:44:00,24.5,24.5
2025-11-06 03:46:00,24.5,24.5
2025-11-06 03:48:00,25.5,23.5
2025-11-06 03:50:00,24.5,24.5
2025-11-06 03:52:00,25.5,25.5
2025-11-06 03:54:00,24.5,24.5
2025-11-06 03:56:00,23.5,25.5
2025-11-06 03:58:00,24.5,24.5
2025-11-06 04:00:00,25.5,24.5
2025-11-06 04:02:00,24.5,24.5
2025-11-06 04:04:00,25.5,22.5
2025-11-06 04:06:00,24.5,24.5
2025-11-06 04:08:00,24.5,24.5
2025-11-06 04:10:00,23.5,23.5
2025-11-06 04:12:00,22.5,24.5
2025-11-06 04:14:00,23.5,25.5
2025-11-06 04:16:00,23.5,23.5
2025-11-06 04:18:00,24.5,24.5
2025-11-06 04:20:00,25.5,23.5
2025-11-06 04:22:00,25.5,24.5
2025-11-06 04:24:00,24.5,25.5
2025-11-06 04:26:00,24.5,24.5
2025-11-06 04:28:00,23.5,25.5
2025-11-06 04:30:00,25.5,25.5
2025-11-06 04:32:00,24.5,23.5
2025-11-06 04:34:00,25.5,23.5
2025-11-06 04:36:00,24.5,24.5
2025-11-06 04:38:00,23.5,24.5
2025-11-06 04:40:00,23.5,24.5
2025-11-06 04:42:00,22.5,25.5
2025-11-06 04:44:00,23.5,23.5
2025-11-06 04:46:00,24.5,23.5
2025-11-06 04:48:00,24.5,23.5
2025-11-06 04:50:00,25.5,22.5
2025-11-06 04:52:00,24.5,24.5
2025-11-06 04:54:00,24.5,24.5
