"Time","Schultz Method","Parris Method"
2025-11-06 13:46:00,442,478
2025-11-06 13:48:00,441,482
2025-11-06 13:50:00,446,483
2025-11-06 13:52:00,447,482
2025-11-06 13:54:00,442,486
2025-11-06 13:56:00,433,487
2025-11-06 13:58:00,450,482
2025-11-06 14:00:00,486,477
2025-11-06 14:02:00,484,480
2025-11-06 14:04:00,466,488
2025-11-06 14:06:00,472,488
2025-11-06 14:08:00,480,490
2025-11-06 14:10:00,468,494
2025-11-06 14:12:00,473,491
2025-11-06 14:14:00,482,490
2025-11-06 14:16:00,480,492
2025-11-06 14:18:00,484,487
2025-11-06 14:20:00,479,486
2025-11-06 14:22:00,483,491
2025-11-06 14:24:00,485,489
2025-11-06 14:26:00,475,487
2025-11-06 14:28:00,476,483
2025-11-06 14:30:00,482,478
2025-11-06 14:32:00,468,479
2025-11-06 14:34:00,466,482
2025-11-06 14:36:00,481,488
2025-11-06 14:38:00,470,494
2025-11-06 14:40:00,466,487
2025-11-06 14:42:00,481,477
2025-11-06 14:44:00,492,480
2025-11-06 14:46:00,494,483
2025-11-06 14:48:00,489,479
2025-11-06 14:50:00,484,465
2025-11-06 14:52:00,480,449
2025-11-06 14:54:00,483,444
2025-11-06 14:56:00,478,451
2025-11-06 14:58:00,482,454
2025-11-06 15:00:00,483,463
2025-11-06 15:02:00,482,460
2025-11-06 15:04:00,486,455
2025-11-06 15:06:00,487,465
2025-11-06 15:08:00,482,468
2025-11-06 15:10:00,477,464
2025-11-06 15:12:00,480,460
2025-11-06 15:14:00,488,455
2025-11-06 15:16:00,488,457
2025-11-06 15:18:00,490,396
2025-11-06 15:20:00,494,432
2025-11-06 15:22:00,491,486
2025-11-06 15:24:00,490,426
2025-11-06 15:26:00,492,281
2025-11-06 15:28:00,487,71.1
2025-11-06 15:30:00,486,
2025-11-06 15:32:00,491,
2025-11-06 15:34:00,489,
2025-11-06 15:36:00,487,
2025-11-06 15:38:00,483,
2025-11-06 15:40:00,478,
2025-11-06 15:42:00,479,
2025-11-06 15:44:00,482,
2025-11-06 15:46:00,488,
2025-11-06 15:48:00,494,
2025-11-06 15:50:00,487,
2025-11-06 15:52:00,477,
2025-11-06 15:54:00,480,
2025-11-06 15:56:00,483,
2025-11-06 15:58:00,479,
2025-11-06 16:00:00,465,
2025-11-06 16:02:00,449,
2025-11-06 16:04:00,444,
2025-11-06 16:06:00,451,
2025-11-06 16:08:00,454,
2025-11-06 16:10:00,463,
2025-11-06 16:12:00,460,
2025-11-06 16:14:00,455,
2025-11-06 16:16:00,465,
2025-11-06 16:18:00,468,
2025-11-06 16:20:00,464,
2025-11-06 16:22:00,460,
2025-11-06 16:24:00,455,
2025-11-06 16:26:00,457,
2025-11-06 16:28:00,396,
2025-11-06 16:30:00,432,
2025-11-06 16:32:00,486,
2025-11-06 16:34:00,426,
2025-11-06 16:36:00,281,
2025-11-06 16:38:00,71.1,
