"Time","Schultz Method","Parris Method"
2025-11-06 02:22:00,0.204,0.213
2025-11-06 02:24:00,0.196,0.204
2025-11-06 02:26:00,0.196,0.213
2025-11-06 02:28:00,0.213,0.204
2025-11-06 02:30:00,0.204,0.196
2025-11-06 02:32:00,0.204,0.204
2025-11-06 02:34:00,0.213,0.204
2025-11-06 02:36:00,0.204,0.204
2025-11-06 02:38:00,0.196,0.213
2025-11-06 02:40:00,0.204,0.204
2025-11-06 02:42:00,0.204,0.213
2025-11-06 02:44:00,0.204,0.204
2025-11-06 02:46:00,0.213,0.196
2025-11-06 02:48:00,0.204,0.204
2025-11-06 02:50:00,0.213,0.213
2025-11-06 02:52:00,0.204,0.204
2025-11-06 02:54:00,0.196,0.213
2025-11-06 02:56:00,0.204,0.204
2025-11-06 02:58:00,0.204,0.204
2025-11-06 03:00:00,0.213,0.196
2025-11-06 03:02:00,0.204,0.187
2025-11-06 03:04:00,0.204,0.196
2025-11-06 03:06:00,0.196,0.196
2025-11-06 03:08:00,0.196,0.204
2025-11-06 03:10:00,0.196,0.213
2025-11-06 03:12:00,0.196,0.213
2025-11-06 03:14:00,0.213,0.204
2025-11-06 03:16:00,0.213,0.204
2025-11-06 03:18:00,0.196,0.196
2025-11-06 03:20:00,0.204,0.213
2025-11-06 03:22:00,0.196,0.204
2025-11-06 03:24:00,0.187,0.213
2025-11-06 03:26:00,0.196,0.204
2025-11-06 03:28:00,0.204,0.196
2025-11-06 03:30:00,0.213,0.196
2025-11-06 03:32:00,0.213,0.187
2025-11-06 03:34:00,0.204,0.196
2025-11-06 03:36:00,0.213,0.204
2025-11-06 03:38:00,0.204,0.204
2025-11-06 03:40:00,0.196,0.213
2025-11-06 03:42:00,0.204,0.204
2025-11-06 03:44:00,0.204,0.204
2025-11-06 03:46:00,0.204,0.204
2025-11-06 03:48:00,0.213,0.196
2025-11-06 03:50:00,0.204,0.204
2025-11-06 03:52:00,0.213,0.213
2025-11-06 03:54:00,0.204,0.204
2025-11-06 03:56:00,0.196,0.213
2025-11-06 03:58:00,0.204,0.204
2025-11-06 04:00:00,0.213,0.204
2025-11-06 04:02:00,0.204,0.204
2025-11-06 04:04:00,0.213,0.187
2025-11-06 04:06:00,0.204,0.204
2025-11-06 04:08:00,0.204,0.204
2025-11-06 04:10:00,0.196,0.196
2025-11-06 04:12:00,0.187,0.204
2025-11-06 04:14:00,0.196,0.213
2025-11-06 04:16:00,0.196,0.196
2025-11-06 04:18:00,0.204,0.204
2025-11-06 04:20:00,0.213,0.196
2025-11-06 04:22:00,0.213,0.204
2025-11-06 04:24:00,0.204,0.213
2025-11-06 04:26:00,0.204,0.204
2025-11-06 04:28:00,0.196,0.213
2025-11-06 04:30:00,0.213,0.213
2025-11-06 04:32:00,0.204,0.196
2025-11-06 04:34:00,0.213,0.196
2025-11-06 04:36:00,0.204,0.204
2025-11-06 04:38:00,0.196,0.204
2025-11-06 04:40:00,0.196,0.204
2025-11-06 04:42:00,0.187,0.213
2025-11-06 04:44:00,0.196,0.196
2025-11-06 04:46:00,0.204,0.196
2025-11-06 04:48:00,0.204,0.196
2025-11-06 04:50:00,0.213,0.187
2025-11-06 04:52:00,0.204,0.204
2025-11-06 04:54:00,0.204,0.204
2025-11-06 04:56:00,0.204,0.204
2025-11-06 04:58:00,0.196,0.213
2025-11-06 05:00:00,0.204,0.204
2025-11-06 05:02:00,0.213,0.204
2025-11-06 05:04:00,0.204,0.204
2025-11-06 05:06:00,0.213,0.196
2025-11-06 05:08:00,0.204,0.196
2025-11-06 05:10:00,0.204,0.204
2025-11-06 05:12:00,0.204,0.196
